"Date","oil price","RUB CBRF Curncy","PPIAC ","CPIAC(USA)","CPIAC(RF)","oil_price_priv","curcy_priv","curcy_t-1","Δ(curcy_t-1)","oil_price_t-1","Δ(oil_price_t)"
"19.02.2010","77.91","30.1510","183.3","217.353","319.8","85.616924460432","39.203570900677","38.976158723618","-0.18398412266411","84.364154676259","1.2527697841727"
"20.02.2010","77.91","30.1510","183.3","217.353","319.8","85.616924460432","39.203570900677","39.203570900677","0.22741217705975","85.616924460432","0"
"21.02.2010","77.91","30.1510","183.3","217.353","319.8","85.616924460432","39.203570900677","39.203570900677","0","85.616924460432","0"
"22.02.2010","77.82","30.1510","183.3","217.353","319.8","85.518021582734","39.203570900677","39.203570900677","0","85.616924460432","-0.098902877697853"
"23.02.2010","76.41","30.1510","183.3","217.353","319.8","83.968543165468","39.203570900677","39.203570900677","0","85.518021582734","-1.5494784172662"
"24.02.2010","77.59","30.1510","183.3","217.353","319.8","85.265269784173","39.203570900677","39.203570900677","0","83.968543165468","1.296726618705"
"25.02.2010","75.57","30.0309","183.3","217.353","319.8","83.045449640288","39.047411938614","39.203570900677","0","85.265269784173","-2.2198201438849"
"26.02.2010","76.68","30.0388","183.3","217.353","319.8","84.265251798561","39.057683843696","39.047411938614","-0.15615896206334","83.045449640288","1.2198021582734"
"27.02.2010","76.68","30.0388","183.3","217.353","319.8","84.265251798561","39.057683843696","39.057683843696","0.010271905081602","84.265251798561","0"
"28.02.2010","76.68","30.0388","183.3","217.353","319.8","84.265251798561","39.057683843696","39.057683843696","0","84.265251798561","0"
"01.03.2010","76.36","29.9484","183.3","217.353","319.8","83.913597122302","38.940142043774","39.057683843696","0","84.265251798561","-0.351654676259"
"02.03.2010","77.38","29.9300","183.3","217.353","319.8","85.034496402878","38.916217606622","38.940142043774","-0.11754179992111","83.913597122302","1.1208992805755"
"03.03.2010","78.96","29.9779","183.3","217.353","319.8","86.770791366906","38.978499157687","38.916217606622","-0.023924437152083","85.034496402878","1.7362949640288"
"04.03.2010","78.37","29.8140","183.3","217.353","319.8","86.122428057554","38.765389633272","38.978499157687","0.062281551064387","86.770791366906","-0.6483633093525"
"05.03.2010","79.4","29.8366","183.3","217.353","319.8","87.254316546763","38.794775083253","38.765389633272","-0.21310952441448","86.122428057554","1.1318884892086"
"06.03.2010","79.4","29.8366","183.3","217.353","319.8","87.254316546763","38.794775083253","38.794775083253","0.029385449980268","87.254316546763","0"
"07.03.2010","79.4","29.8366","183.3","217.353","319.8","87.254316546763","38.794775083253","38.794775083253","0","87.254316546763","0"
"08.03.2010","79.56","29.8366","183.3","217.353","319.8","87.430143884892","38.794775083253","38.794775083253","0","87.254316546763","0.17582733812949"
"09.03.2010","79.18","29.8366","183.3","217.353","319.8","87.012553956835","38.794775083253","38.794775083253","0","87.430143884892","-0.41758992805755"
"10.03.2010","79.9","29.7499","183.3","217.353","319.8","87.803776978417","38.682044175585","38.794775083253","0","87.012553956835","0.79122302158274"
"11.03.2010","79.97","29.7249","183.3","217.353","319.8","87.880701438849","38.649538146846","38.682044175585","-0.11273090766769","87.803776978417","0.076924460431641"
"12.03.2010","79.02","29.3897","183.3","217.353","319.8","86.836726618705","38.21369731351","38.649538146846","-0.032506028739235","87.880701438849","-1.0439748201439"
"13.03.2010","79.02","29.3897","183.3","217.353","319.8","86.836726618705","38.21369731351","38.21369731351","-0.43584083333578","86.836726618705","0"
"14.03.2010","79.02","29.3897","183.3","217.353","319.8","86.836726618705","38.21369731351","38.21369731351","0","86.836726618705","0"
"15.03.2010","77.86","29.3897","183.3","217.353","319.8","85.561978417266","38.21369731351","38.21369731351","0","86.836726618705","-1.2747482014388"
"16.03.2010","80.05","29.3353","183.3","217.353","319.8","87.968615107914","38.142964194973","38.21369731351","0","85.561978417266","2.4066366906475"
"17.03.2010","81.08","29.4242","184.4","217.403","320.7","89.63520383693","38.357401357256","38.142964194973","-0.070733118536594","87.968615107914","1.6665887290168"
"18.03.2010","80.54","29.1927","184.4","217.403","320.7","89.038225419664","38.055617845242","38.357401357256","0.21443716228259","89.63520383693","-0.59697841726617"
"19.03.2010","78.84","29.2565","184.4","217.403","320.7","87.158848920863","38.138787556112","38.055617845242","-0.30178351201408","89.038225419664","-1.879376498801"
"20.03.2010","78.84","29.2565","184.4","217.403","320.7","87.158848920863","38.138787556112","38.138787556112","0.083169710870401","87.158848920863","0"
"21.03.2010","78.84","29.2565","184.4","217.403","320.7","87.158848920863","38.138787556112","38.138787556112","0","87.158848920863","0"
"22.03.2010","79.85","29.2565","184.4","217.403","320.7","88.275419664269","38.138787556112","38.138787556112","0","87.158848920863","1.1165707434053"
"23.03.2010","79.45","29.3389","184.4","217.403","320.7","87.833213429257","38.246204235982","38.138787556112","0","88.275419664269","-0.44220623501198"
"24.03.2010","78.44","29.4707","184.4","217.403","320.7","86.716642685851","38.418018779755","38.246204235982","0.10741667987023","87.833213429257","-1.1165707434053"
"25.03.2010","78.35","29.5764","184.4","217.403","320.7","86.617146282974","38.5558093509","38.418018779755","0.17181454377303","86.716642685851","-0.099496402877705"
"26.03.2010","78.38","29.5142","184.4","217.403","320.7","86.6503117506","38.474725400803","38.5558093509","0.13779057114423","86.617146282974","0.033165467625906"
"27.03.2010","78.38","29.5142","184.4","217.403","320.7","86.6503117506","38.474725400803","38.474725400803","-0.081083950096229","86.6503117506","0"
"28.03.2010","78.38","29.5142","184.4","217.403","320.7","86.6503117506","38.474725400803","38.474725400803","0","86.6503117506","0"
"29.03.2010","80.6","29.5142","184.4","217.403","320.7","89.104556354916","38.474725400803","38.474725400803","0","86.6503117506","2.4542446043165"
"30.03.2010","80.48","29.6309","184.4","217.403","320.7","88.971894484412","38.62685557727","38.474725400803","0","89.104556354916","-0.13266187050358"
"31.03.2010","81.3","29.3638","184.4","217.403","320.7","89.878417266187","38.278663888031","38.62685557727","0.15213017646672","88.971894484412","0.90652278177457"
"01.04.2010","83.88","29.4956","184.4","217.403","320.7","92.730647482014","38.450478431804","38.278663888031","-0.34819168923957","89.878417266187","2.8522302158273"
"02.04.2010","83.88","29.2194","184.4","217.403","320.7","92.730647482014","38.090423978161","38.450478431804","0.17181454377302","92.730647482014","0"
"03.04.2010","83.88","29.2194","184.4","217.403","320.7","92.730647482014","38.090423978161","38.090423978161","-0.36005445364271","92.730647482014","0"
"04.04.2010","83.88","29.2194","184.4","217.403","320.7","92.730647482014","38.090423978161","38.090423978161","0","92.730647482014","0"
"05.04.2010","85.57","29.2194","184.4","217.403","320.7","94.59896882494","38.090423978161","38.090423978161","0","92.730647482014","1.8683213429257"
